Date,Open,High,Low,Close,Volume
20150331,58.4643,58.4643,58.4643,58.4643,0
20150401,57.65,57.65,57.65,57.65,0
20150402,58.3536,58.3536,58.3536,58.3536,0
20150403,56.9902,56.9902,56.9902,56.9902,0
20150404,56.7534,56.7534,56.7534,56.7534,0
20150407,56.5161,56.5161,56.5161,56.5161,0
20150408,55.3328,55.3328,55.3328,55.3328,0
20150409,54.027,54.027,54.027,54.027,0
20150410,52.5424,52.5424,52.5424,52.5424,0
20150411,51.0678,51.0678,51.0678,51.0678,0
20150414,52.422,52.422,52.422,52.422,0
20150415,51.9749,51.9749,51.9749,51.9749,0
20150416,50.5033,50.5033,50.5033,50.5033,0
20150417,49.6749,49.6749,49.6749,49.6749,0
20150418,50.5295,50.5295,50.5295,50.5295,0
20150421,51.5207,51.5207,51.5207,51.5207,0
20150422,53.9728,53.9728,53.9728,53.9728,0
20150423,53.6555,53.6555,53.6555,53.6555,0
20150424,51.6011,51.6011,51.6011,51.6011,0
20150425,50.2473,50.2473,50.2473,50.2473,0
20150428,51.469,51.469,51.469,51.469,0
20150429,52.3041,52.3041,52.3041,52.3041,0
20150430,51.7029,51.7029,51.7029,51.7029,0
20150501,51.1388,51.1388,51.1388,51.1388,0
20150506,51.7574,51.7574,51.7574,51.7574,0
20150507,49.9816,49.9816,49.9816,49.9816,0
20150508,50.3615,50.3615,50.3615,50.3615,0
20150509,50.7511,50.7511,50.7511,50.7511,0
20150513,50.914,50.914,50.914,50.914,0
20150514,49.5366,49.5366,49.5366,49.5366,0
20150515,50.0774,50.0774,50.0774,50.0774,0
20150516,50.0115,50.0115,50.0115,50.0115,0
20150519,49.2175,49.2175,49.2175,49.2175,0
20150520,49.1777,49.1777,49.1777,49.1777,0
20150521,49.7919,49.7919,49.7919,49.7919,0
20150522,49.9204,49.9204,49.9204,49.9204,0
20150523,49.7901,49.7901,49.7901,49.7901,0
20150526,49.8613,49.8613,49.8613,49.8613,0
20150527,50.3223,50.3223,50.3223,50.3223,0
20150528,51.0178,51.0178,51.0178,51.0178,0
20150529,52.2907,52.2907,52.2907,52.2907,0
20150530,52.9716,52.9716,52.9716,52.9716,0
20150602,52.8213,52.8213,52.8213,52.8213,0
20150603,53.4413,53.4413,53.4413,53.4413,0
20150604,53.059,53.059,53.059,53.059,0
20150605,54.9908,54.9908,54.9908,54.9908,0
20150606,56.2463,56.2463,56.2463,56.2463,0
20150609,56.0435,56.0435,56.0435,56.0435,0
20150610,55.91,55.91,55.91,55.91,0
20150611,54.8219,54.8219,54.8219,54.8219,0
20150612,54.5285,54.5285,54.5285,54.5285,0
20150616,55.2679,55.2679,55.2679,55.2679,0
20150617,54.0409,54.0409,54.0409,54.0409,0
20150618,53.8999,53.8999,53.8999,53.8999,0
20150619,53.3301,53.3301,53.3301,53.3301,0
20150620,53.8006,53.8006,53.8006,53.8006,0
20150623,53.5569,53.5569,53.5569,53.5569,0
20150624,54.2081,54.2081,54.2081,54.2081,0
20150625,54.0746,54.0746,54.0746,54.0746,0
20150626,54.6026,54.6026,54.6026,54.6026,0
20150627,54.8126,54.8126,54.8126,54.8126,0
20150630,55.524,55.524,55.524,55.524,0
20150701,55.8413,55.8413,55.8413,55.8413,0
20150702,55.4756,55.4756,55.4756,55.4756,0
20150703,55.6555,55.6555,55.6555,55.6555,0
20150704,55.6049,55.6049,55.6049,55.6049,0
20150707,56.4112,56.4112,56.4112,56.4112,0
20150708,57.2192,57.2192,57.2192,57.2192,0
20150709,57.2174,57.2174,57.2174,57.2174,0
20150710,56.9803,56.9803,56.9803,56.9803,0
20150711,56.6685,56.6685,56.6685,56.6685,0
20150714,56.6079,56.6079,56.6079,56.6079,0
20150715,56.9774,56.9774,56.9774,56.9774,0
20150716,56.6642,56.6642,56.6642,56.6642,0
20150717,56.9504,56.9504,56.9504,56.9504,0
20150718,56.8423,56.8423,56.8423,56.8423,0
20150721,56.8336,56.8336,56.8336,56.8336,0
20150722,57.0025,57.0025,57.0025,57.0025,0
20150723,57.0232,57.0232,57.0232,57.0232,0
20150724,57.3578,57.3578,57.3578,57.3578,0
20150725,58.0374,58.0374,58.0374,58.0374,0
20150728,58.7816,58.7816,58.7816,58.7816,0
20150729,60.2231,60.2231,60.2231,60.2231,0
20150730,59.7665,59.7665,59.7665,59.7665,0
20150731,58.9906,58.9906,58.9906,58.9906,0
20150801,60.3458,60.3458,60.3458,60.3458,0
20150804,62.4677,62.4677,62.4677,62.4677,0
20150805,62.9182,62.9182,62.9182,62.9182,0
20150806,62.7184,62.7184,62.7184,62.7184,0
20150807,63.8644,63.8644,63.8644,63.8644,0
20150808,63.8399,63.8399,63.8399,63.8399,0
20150811,64.4977,64.4977,64.4977,64.4977,0
20150812,63.2098,63.2098,63.2098,63.2098,0
20150813,65.0169,65.0169,65.0169,65.0169,0
20150814,63.9988,63.9988,63.9988,63.9988,0
20150815,64.9363,64.9363,64.9363,64.9363,0
20150818,65.5034,65.5034,65.5034,65.5034,0
20150819,65.8289,65.8289,65.8289,65.8289,0
20150820,65.7222,65.7222,65.7222,65.7222,0
20150821,66.9608,66.9608,66.9608,66.9608,0
20150822,68.1216,68.1216,68.1216,68.1216,0
20150825,70.7465,70.7465,70.7465,70.7465,0
20150826,69.9461,69.9461,69.9461,69.9461,0
20150827,69.3142,69.3142,69.3142,69.3142,0
20150828,67.4473,67.4473,67.4473,67.4473,0
20150829,66.4779,66.4779,66.4779,66.4779,0
20150901,66.7152,66.7152,66.7152,66.7152,0
20150902,65.3495,65.3495,65.3495,65.3495,0
20150903,66.6756,66.6756,66.6756,66.6756,0
20150904,67.0102,67.0102,67.0102,67.0102,0
20150905,67.685,67.685,67.685,67.685,0
20150908,68.4864,68.4864,68.4864,68.4864,0
20150909,68.7932,68.7932,68.7932,68.7932,0
20150910,67.6219,67.6219,67.6219,67.6219,0
20150911,68.4961,68.4961,68.4961,68.4961,0
20150912,68.0093,68.0093,68.0093,68.0093,0
20150915,67.9571,67.9571,67.9571,67.9571,0
20150916,67.1574,67.1574,67.1574,67.1574,0
20150917,65.9273,65.9273,65.9273,65.9273,0
20150918,65.3623,65.3623,65.3623,65.3623,0
20150919,65.6445,65.6445,65.6445,65.6445,0
20150922,66.1455,66.1455,66.1455,66.1455,0
20150923,66.1747,66.1747,66.1747,66.1747,0
20150924,66.041,66.041,66.041,66.041,0
20150925,66.5151,66.5151,66.5151,66.5151,0
20150926,65.6727,65.6727,65.6727,65.6727,0
20150929,65.547,65.547,65.547,65.547,0
20150930,66.2367,66.2367,66.2367,66.2367,0
20151001,65.7364,65.7364,65.7364,65.7364,0
20151002,65.0336,65.0336,65.0336,65.0336,0
20151003,65.9414,65.9414,65.9414,65.9414,0
20151006,65.6248,65.6248,65.6248,65.6248,0
20151007,65.0962,65.0962,65.0962,65.0962,0
20151008,62.7061,62.7061,62.7061,62.7061,0
20151009,62.2942,62.2942,62.2942,62.2942,0
20151010,61.2967,61.2967,61.2967,61.2967,0
20151013,61.1535,61.1535,61.1535,61.1535,0
20151014,62.2237,62.2237,62.2237,62.2237,0
20151015,63.1248,63.1248,63.1248,63.1248,0
20151016,62.2433,62.2433,62.2433,62.2433,0
20151017,61.3587,61.3587,61.3587,61.3587,0
20151020,61.4419,61.4419,61.4419,61.4419,0
20151021,62.162,62.162,62.162,62.162,0
20151022,62.6309,62.6309,62.6309,62.6309,0
20151023,62.7888,62.7888,62.7888,62.7888,0
20151024,61.9286,61.9286,61.9286,61.9286,0
20151027,62.5038,62.5038,62.5038,62.5038,0
20151028,63.5004,63.5004,63.5004,63.5004,0
20151029,65.3159,65.3159,65.3159,65.3159,0
20151030,64.1686,64.1686,64.1686,64.1686,0
20151031,64.3742,64.3742,64.3742,64.3742,0
20151103,63.7993,63.7993,63.7993,63.7993,0
20151104,63.8525,63.8525,63.8525,63.8525,0
20151106,63.3991,63.3991,63.3991,63.3991,0
20151107,63.6832,63.6832,63.6832,63.6832,0
20151110,64.6606,64.6606,64.6606,64.6606,0
20151111,64.3908,64.3908,64.3908,64.3908,0
20151112,64.5693,64.5693,64.5693,64.5693,0
20151113,65.4541,65.4541,65.4541,65.4541,0
20151114,66.6343,66.6343,66.6343,66.6343,0
20151117,66.4607,66.4607,66.4607,66.4607,0
20151118,65.4799,65.4799,65.4799,65.4799,0
20151119,64.7785,64.7785,64.7785,64.7785,0
20151120,64.912,64.912,64.912,64.912,0
20151121,64.8673,64.8673,64.8673,64.8673,0
20151124,65.5973,65.5973,65.5973,65.5973,0
20151125,65.621,65.621,65.621,65.621,0
20151126,65.4789,65.4789,65.4789,65.4789,0
20151127,65.6836,65.6836,65.6836,65.6836,0
20151128,66.2393,66.2393,66.2393,66.2393,0
20151201,66.737,66.737,66.737,66.737,0
20151202,66.2584,66.2584,66.2584,66.2584,0
20151203,66.7402,66.7402,66.7402,66.7402,0
20151204,67.7691,67.7691,67.7691,67.7691,0
20151205,67.6698,67.6698,67.6698,67.6698,0
20151208,68.5156,68.5156,68.5156,68.5156,0
20151209,69.3026,69.3026,69.3026,69.3026,0
20151210,69.2,69.2,69.2,69.2,0
20151211,69.2151,69.2151,69.2151,69.2151,0
20151212,69.1755,69.1755,69.1755,69.1755,0
20151215,70.2244,70.2244,70.2244,70.2244,0
20151216,70.8295,70.8295,70.8295,70.8295,0
20151217,70.4012,70.4012,70.4012,70.4012,0
20151218,70.5806,70.5806,70.5806,70.5806,0
20151219,71.3215,71.3215,71.3215,71.3215,0
20151222,71.2553,71.2553,71.2553,71.2553,0
20151223,71.1211,71.1211,71.1211,71.1211,0
20151224,70.9333,70.9333,70.9333,70.9333,0
20151225,69.5165,69.5165,69.5165,69.5165,0
20151226,70.269,70.269,70.269,70.269,0
20151229,70.7865,70.7865,70.7865,70.7865,0
20151230,72.5066,72.5066,72.5066,72.5066,0
20151231,72.8827,72.8827,72.8827,72.8827,0
20160101,72.9299,72.9299,72.9299,72.9299,0
20160112,75.9507,75.9507,75.9507,75.9507,0
20160113,76.6041,76.6041,76.6041,76.6041,0
20160114,76.4275,76.4275,76.4275,76.4275,0
20160115,76.523,76.523,76.523,76.523,0
20160116,76.565,76.565,76.565,76.565,0
20160119,78.6678,78.6678,78.6678,78.6678,0
20160120,78.4862,78.4862,78.4862,78.4862,0
20160121,79.4614,79.4614,79.4614,79.4614,0
20160122,83.5913,83.5913,83.5913,83.5913,0
20160123,80.5714,80.5714,80.5714,80.5714,0
20160126,77.7965,77.7965,77.7965,77.7965,0
20160127,81.8394,81.8394,81.8394,81.8394,0
20160128,78.9969,78.9969,78.9969,78.9969,0
20160129,77.3674,77.3674,77.3674,77.3674,0
20160130,75.1723,75.1723,75.1723,75.1723,0
20160202,76.3264,76.3264,76.3264,76.3264,0
20160203,77.9273,77.9273,77.9273,77.9273,0
20160204,79.2593,79.2593,79.2593,79.2593,0
20160205,76.4609,76.4609,76.4609,76.4609,0
20160206,77.3409,77.3409,77.3409,77.3409,0
20160209,76.8614,76.8614,76.8614,76.8614,0
20160210,78.6805,78.6805,78.6805,78.6805,0
20160211,79.0689,79.0689,79.0689,79.0689,0
20160212,79.1144,79.1144,79.1144,79.1144,0
20160213,79.4951,79.4951,79.4951,79.4951,0
20160216,77.7792,77.7792,77.7792,77.7792,0
20160217,76.245,76.245,76.245,76.245,0
20160218,77.8503,77.8503,77.8503,77.8503,0
20160219,75.4575,75.4575,75.4575,75.4575,0
20160220,76.3657,76.3657,76.3657,76.3657,0
20160221,77.1326,77.1326,77.1326,77.1326,0
20160225,76.3928,76.3928,76.3928,76.3928,0
20160226,76.3929,76.3929,76.3929,76.3929,0
20160227,75.0903,75.0903,75.0903,75.0903,0
20160301,75.8994,75.8994,75.8994,75.8994,0
20160302,74.0536,74.0536,74.0536,74.0536,0
20160303,73.6256,73.6256,73.6256,73.6256,0
20160304,73.8242,73.8242,73.8242,73.8242,0
20160305,73.1854,73.1854,73.1854,73.1854,0
20160310,72.3775,72.3775,72.3775,72.3775,0
20160311,71.0928,71.0928,71.0928,71.0928,0
20160312,70.3067,70.3067,70.3067,70.3067,0
20160315,70.1542,70.1542,70.1542,70.1542,0
20160316,70.5408,70.5408,70.5408,70.5408,0
20160317,71.0256,71.0256,71.0256,71.0256,0
20160318,68.5598,68.5598,68.5598,68.5598,0
20160319,68.4026,68.4026,68.4026,68.4026,0
20160322,68.8086,68.8086,68.8086,68.8086,0
20160323,67.7764,67.7764,67.7764,67.7764,0
20160324,67.6409,67.6409,67.6409,67.6409,0
20160325,68.9328,68.9328,68.9328,68.9328,0
20160326,68.4346,68.4346,68.4346,68.4346,0
20160329,67.7807,67.7807,67.7807,67.7807,0
20160330,68.7549,68.7549,68.7549,68.7549,0
20160331,67.6076,67.6076,67.6076,67.6076,0
20160401,67.8552,67.8552,67.8552,67.8552,0
20160402,67.141,67.141,67.141,67.141,0
20160405,68.6753,68.6753,68.6753,68.6753,0
20160406,68.8901,68.8901,68.8901,68.8901,0
20160407,68.5215,68.5215,68.5215,68.5215,0
20160408,67.796,67.796,67.796,67.796,0
20160409,67.4662,67.4662,67.4662,67.4662,0
20160412,67.125,67.125,67.125,67.125,0
20160413,66.3456,66.3456,66.3456,66.3456,0
20160414,65.7662,65.7662,65.7662,65.7662,0
20160415,66.4954,66.4954,66.4954,66.4954,0
20160416,66.0452,66.0452,66.0452,66.0452,0
20160419,68.2724,68.2724,68.2724,68.2724,0
20160420,65.6474,65.6474,65.6474,65.6474,0
20160421,66.0364,66.0364,66.0364,66.0364,0
20160422,65.0254,65.0254,65.0254,65.0254,0
20160423,66.2198,66.2198,66.2198,66.2198,0
20160426,66.6295,66.6295,66.6295,66.6295,0
20160427,66.4559,66.4559,66.4559,66.4559,0
20160428,65.1618,65.1618,65.1618,65.1618,0
20160429,65.1133,65.1133,65.1133,65.1133,0
20160430,64.3334,64.3334,64.3334,64.3334,0
20160505,66.1718,66.1718,66.1718,66.1718,0
20160506,65.8918,65.8918,65.8918,65.8918,0
20160507,66.1928,66.1928,66.1928,66.1928,0
20160511,66.3277,66.3277,66.3277,66.3277,0
20160512,66.2428,66.2428,66.2428,66.2428,0
20160513,64.9607,64.9607,64.9607,64.9607,0
20160514,64.9306,64.9306,64.9306,64.9306,0
20160517,64.8895,64.8895,64.8895,64.8895,0
20160518,64.5138,64.5138,64.5138,64.5138,0
20160519,65.0641,65.0641,65.0641,65.0641,0
20160520,66.211,66.211,66.211,66.211,0
20160521,66.3775,66.3775,66.3775,66.3775,0
20160524,67.0475,67.0475,67.0475,67.0475,0
20160525,67.0493,67.0493,67.0493,67.0493,0
20160526,65.8949,65.8949,65.8949,65.8949,0
20160527,65.2062,65.2062,65.2062,65.2062,0
20160528,66.0413,66.0413,66.0413,66.0413,0
20160531,66.0825,66.0825,66.0825,66.0825,0
20160601,65.9962,65.9962,65.9962,65.9962,0
20160602,66.6156,66.6156,66.6156,66.6156,0
20160603,66.7491,66.7491,66.7491,66.7491,0
20160604,66.8529,66.8529,66.8529,66.8529,0
20160607,65.7894,65.7894,65.7894,65.7894,0
20160608,65.2089,65.2089,65.2089,65.2089,0
20160609,64.6797,64.6797,64.6797,64.6797,0
20160610,63.7402,63.7402,63.7402,63.7402,0
20160611,64.7077,64.7077,64.7077,64.7077,0
20160615,66.0306,66.0306,66.0306,66.0306,0
20160616,65.9156,65.9156,65.9156,65.9156,0
20160617,65.8618,65.8618,65.8618,65.8618,0
20160618,65.4398,65.4398,65.4398,65.4398,0
20160621,64.1509,64.1509,64.1509,64.1509,0
20160622,64.1743,64.1743,64.1743,64.1743,0
20160623,63.7162,63.7162,63.7162,63.7162,0
20160624,64.3212,64.3212,64.3212,64.3212,0
20160625,65.5287,65.5287,65.5287,65.5287,0
20160628,65.0588,65.0588,65.0588,65.0588,0
20160629,64.8095,64.8095,64.8095,64.8095,0
20160630,64.2575,64.2575,64.2575,64.2575,0
20160701,64.1755,64.1755,64.1755,64.1755,0
20160702,64.0165,64.0165,64.0165,64.0165,0
20160705,63.6844,63.6844,63.6844,63.6844,0
20160706,64.2676,64.2676,64.2676,64.2676,0
20160707,64.6304,64.6304,64.6304,64.6304,0
20160708,64.05,64.05,64.05,64.05,0
20160709,64.2488,64.2488,64.2488,64.2488,0
20160712,64.2024,64.2024,64.2024,64.2024,0
20160713,63.9029,63.9029,63.9029,63.9029,0
20160714,63.8531,63.8531,63.8531,63.8531,0
20160715,63.5773,63.5773,63.5773,63.5773,0
20160716,63.1697,63.1697,63.1697,63.1697,0
20160719,63.1154,63.1154,63.1154,63.1154,0
20160720,62.9891,62.9891,62.9891,62.9891,0
20160721,63.4183,63.4183,63.4183,63.4183,0
20160722,63.7373,63.7373,63.7373,63.7373,0
20160723,64.627,64.627,64.627,64.627,0
20160726,64.9184,64.9184,64.9184,64.9184,0
20160727,65.7408,65.7408,65.7408,65.7408,0
20160728,65.9467,65.9467,65.9467,65.9467,0
20160729,66.1125,66.1125,66.1125,66.1125,0
20160730,67.0512,67.0512,67.0512,67.0512,0
20160802,65.9553,65.9553,65.9553,65.9553,0
20160803,66.8816,66.8816,66.8816,66.8816,0
20160804,66.742,66.742,66.742,66.742,0
20160805,66.3941,66.3941,66.3941,66.3941,0
20160806,65.5627,65.5627,65.5627,65.5627,0
20160809,65.0799,65.0799,65.0799,65.0799,0
20160810,64.7848,64.7848,64.7848,64.7848,0
20160811,64.8137,64.8137,64.8137,64.8137,0
20160812,64.9497,64.9497,64.9497,64.9497,0
20160813,64.3364,64.3364,64.3364,64.3364,0
20160816,64.2076,64.2076,64.2076,64.2076,0
20160817,63.9514,63.9514,63.9514,63.9514,0
20160818,63.9943,63.9943,63.9943,63.9943,0
20160819,63.5487,63.5487,63.5487,63.5487,0
20160820,63.9391,63.9391,63.9391,63.9391,0
20160823,64.2078,64.2078,64.2078,64.2078,0
20160824,64.7684,64.7684,64.7684,64.7684,0
20160825,64.814,64.814,64.814,64.814,0
20160826,64.9459,64.9459,64.9459,64.9459,0
20160827,64.738,64.738,64.738,64.738,0
20160830,65.081,65.081,65.081,65.081,0
20160831,64.9072,64.9072,64.9072,64.9072,0
20160901,65.2535,65.2535,65.2535,65.2535,0
20160902,65.2566,65.2566,65.2566,65.2566,0
20160903,65.8684,65.8684,65.8684,65.8684,0
20160906,64.7644,64.7644,64.7644,64.7644,0
20160907,64.8306,64.8306,64.8306,64.8306,0
20160908,64.3804,64.3804,64.3804,64.3804,0
20160909,63.973,63.973,63.973,63.973,0
20160910,64.1617,64.1617,64.1617,64.1617,0
20160913,65.0539,65.0539,65.0539,65.0539,0
20160914,64.8102,64.8102,64.8102,64.8102,0
20160915,64.9737,64.9737,64.9737,64.9737,0
20160916,65.217,65.217,65.217,65.217,0
20160917,64.994,64.994,64.994,64.994,0
20160920,64.9173,64.9173,64.9173,64.9173,0
20160921,64.7513,64.7513,64.7513,64.7513,0
20160922,64.4424,64.4424,64.4424,64.4424,0
20160923,63.7942,63.7942,63.7942,63.7942,0
20160924,63.8642,63.8642,63.8642,63.8642,0
20160927,64.1506,64.1506,64.1506,64.1506,0
20160928,63.6921,63.6921,63.6921,63.6921,0
20160929,63.9509,63.9509,63.9509,63.9509,0
20160930,63.1581,63.1581,63.1581,63.1581,0
20161001,63.396,63.396,63.396,63.396,0
20161004,62.5477,62.5477,62.5477,62.5477,0
20161005,62.4323,62.4323,62.4323,62.4323,0
20161006,62.4583,62.4583,62.4583,62.4583,0
20161007,62.39,62.39,62.39,62.39,0
20161008,62.3031,62.3031,62.3031,62.3031,0
20161011,62.3884,62.3884,62.3884,62.3884,0
20161012,62.1946,62.1946,62.1946,62.1946,0
20161013,62.5892,62.5892,62.5892,62.5892,0
20161014,63.3465,63.3465,63.3465,63.3465,0
20161015,62.9934,62.9934,62.9934,62.9934,0
20161018,63.151,63.151,63.151,63.151,0
20161019,62.89,62.89,62.89,62.89,0
20161020,62.5841,62.5841,62.5841,62.5841,0
20161021,62.4194,62.4194,62.4194,62.4194,0
20161022,62.4499,62.4499,62.4499,62.4499,0
20161025,62.2349,62.2349,62.2349,62.2349,0
20161026,62.048,62.048,62.048,62.048,0
20161027,62.2597,62.2597,62.2597,62.2597,0
20161028,63.0399,63.0399,63.0399,63.0399,0
20161029,62.9037,62.9037,62.9037,62.9037,0
20161101,63.2174,63.2174,63.2174,63.2174,0
20161102,63.2025,63.2025,63.2025,63.2025,0
20161103,63.4166,63.4166,63.4166,63.4166,0
20161104,63.5043,63.5043,63.5043,63.5043,0
20161108,63.9074,63.9074,63.9074,63.9074,0
20161109,63.7364,63.7364,63.7364,63.7364,0
20161110,63.8928,63.8928,63.8928,63.8928,0
20161111,63.4161,63.4161,63.4161,63.4161,0
20161112,65.2167,65.2167,65.2167,65.2167,0
20161115,65.8591,65.8591,65.8591,65.8591,0
20161116,65.5548,65.5548,65.5548,65.5548,0
20161117,64.5463,64.5463,64.5463,64.5463,0
20161118,64.9154,64.9154,64.9154,64.9154,0
20161119,65.1023,65.1023,65.1023,65.1023,0
20161122,64.358,64.358,64.358,64.358,0
20161123,63.6282,63.6282,63.6282,63.6282,0
20161124,64.0087,64.0087,64.0087,64.0087,0
20161125,64.6279,64.6279,64.6279,64.6279,0
20161126,64.6174,64.6174,64.6174,64.6174,0
20161129,64.9153,64.9153,64.9153,64.9153,0
20161130,64.9449,64.9449,64.9449,64.9449,0
20161201,65.2382,65.2382,65.2382,65.2382,0
20161202,63.6807,63.6807,63.6807,63.6807,0
20161203,64.1528,64.1528,64.1528,64.1528,0
20161206,63.9242,63.9242,63.9242,63.9242,0
20161207,63.8741,63.8741,63.8741,63.8741,0
20161208,63.9114,63.9114,63.9114,63.9114,0
20161209,63.3901,63.3901,63.3901,63.3901,0
20161210,63.3028,63.3028,63.3028,63.3028,0
20161213,61.5804,61.5804,61.5804,61.5804,0
20161214,61.069,61.069,61.069,61.069,0
20161215,60.8079,60.8079,60.8079,60.8079,0
20161216,61.6368,61.6368,61.6368,61.6368,0
20161217,61.7515,61.7515,61.7515,61.7515,0
20161220,61.7931,61.7931,61.7931,61.7931,0
20161221,61.7967,61.7967,61.7967,61.7967,0
20161222,61.1092,61.1092,61.1092,61.1092,0
20161223,60.8641,60.8641,60.8641,60.8641,0
20161224,60.8528,60.8528,60.8528,60.8528,0
20161227,60.9084,60.9084,60.9084,60.9084,0
20161228,60.8587,60.8587,60.8587,60.8587,0
20161229,60.6669,60.6669,60.6669,60.6669,0
20161230,60.273,60.273,60.273,60.273,0
20161231,60.6569,60.6569,60.6569,60.6569,0
20170110,59.8961,59.8961,59.8961,59.8961,0
20170111,59.9533,59.9533,59.9533,59.9533,0
20170112,60.1614,60.1614,60.1614,60.1614,0
20170113,59.4978,59.4978,59.4978,59.4978,0
20170114,59.37,59.37,59.37,59.37,0
20170117,59.6067,59.6067,59.6067,59.6067,0
20170118,59.4015,59.4015,59.4015,59.4015,0
20170119,59.183,59.183,59.183,59.183,0
20170120,59.3521,59.3521,59.3521,59.3521,0
20170121,59.6697,59.6697,59.6697,59.6697,0
20170124,59.5034,59.5034,59.5034,59.5034,0
20170125,59.2168,59.2168,59.2168,59.2168,0
20170126,59.1489,59.1489,59.1489,59.1489,0
20170127,59.6356,59.6356,59.6356,59.6356,0
20170128,60.3196,60.3196,60.3196,60.3196,0
20170131,60.1618,60.1618,60.1618,60.1618,0
20170201,60.0851,60.0851,60.0851,60.0851,0
20170202,60.3099,60.3099,60.3099,60.3099,0
20170203,59.9858,59.9858,59.9858,59.9858,0
20170204,59.3137,59.3137,59.3137,59.3137,0
20170207,58.7121,58.7121,58.7121,58.7121,0
20170208,59.1933,59.1933,59.1933,59.1933,0
20170209,59.5129,59.5129,59.5129,59.5129,0
20170210,59.0235,59.0235,59.0235,59.0235,0
20170211,58.8457,58.8457,58.8457,58.8457,0
20170214,58.0619,58.0619,58.0619,58.0619,0
20170215,57.7388,57.7388,57.7388,57.7388,0
20170216,56.7719,56.7719,56.7719,56.7719,0
20170217,57.1507,57.1507,57.1507,57.1507,0
20170218,57.6342,57.6342,57.6342,57.6342,0
20170221,58.0967,58.0967,58.0967,58.0967,0
20170222,57.859,57.859,57.859,57.859,0
20170223,57.4762,57.4762,57.4762,57.4762,0
20170228,57.9371,57.9371,57.9371,57.9371,0
20170301,57.9627,57.9627,57.9627,57.9627,0
20170302,58.3776,58.3776,58.3776,58.3776,0
20170303,58.4067,58.4067,58.4067,58.4067,0
20170304,58.9099,58.9099,58.9099,58.9099,0
20170307,58.337,58.337,58.337,58.337,0
20170308,58.263,58.263,58.263,58.263,0
20170310,58.8318,58.8318,58.8318,58.8318,0
20170311,59.2174,59.2174,59.2174,59.2174,0
20170314,59.1327,59.1327,59.1327,59.1327,0
20170315,58.954,58.954,58.954,58.954,0
20170316,59.1128,59.1128,59.1128,59.1128,0
20170317,58.2437,58.2437,58.2437,58.2437,0
20170318,57.9344,57.9344,57.9344,57.9344,0
20170321,57.2847,57.2847,57.2847,57.2847,0
20170322,57.2323,57.2323,57.2323,57.2323,0
20170323,57.636,57.636,57.636,57.636,0
